invoice_date,invoice_id,state,amount
2016-11-29 00:00:00+00,CA-2016-110016,Michigan,1126.8300000000002
2016-11-29 00:00:00+00,CA-2016-129112,Texas,30.264000000000003
2016-11-29 00:00:00+00,CA-2016-138009,Michigan,1542.47
2016-11-29 00:00:00+00,CA-2016-144099,California,4.304
2016-11-29 00:00:00+00,CA-2016-154340,California,56.3
2016-11-30 00:00:00+00,CA-2016-107685,Nevada,106.88
2016-11-30 00:00:00+00,CA-2016-122210,Pennsylvania,258.495
2016-11-30 00:00:00+00,CA-2016-137925,New York,705.068
2016-11-30 00:00:00+00,CA-2016-140830,Kentucky,89.36
2016-11-30 00:00:00+00,CA-2016-141327,North Carolina,440.144
2016-11-30 00:00:00+00,CA-2016-156328,North Carolina,177.48
2016-11-30 00:00:00+00,CA-2016-158323,North Carolina,17.088
2016-11-30 00:00:00+00,US-2016-141453,Texas,3.882
2016-12-01 00:00:00+00,CA-2016-103723,Washington,13.9
2016-12-01 00:00:00+00,CA-2016-110324,Michigan,41.620000000000005
2016-12-01 00:00:00+00,CA-2016-111038,California,2676.672
2016-12-01 00:00:00+00,CA-2016-119907,Washington,55.424
2016-12-01 00:00:00+00,CA-2016-137113,Washington,4210.65
2016-12-01 00:00:00+00,US-2016-105676,Texas,6.688
2016-12-01 00:00:00+00,US-2016-148817,Virginia,125.64
2016-12-03 00:00:00+00,CA-2016-110093,Pennsylvania,53.232
2016-12-03 00:00:00+00,CA-2016-122756,Pennsylvania,485.29999999999995
2016-12-03 00:00:00+00,CA-2016-123092,North Carolina,288.84999999999997
2016-12-03 00:00:00+00,CA-2016-142475,New York,590.352
2016-12-03 00:00:00+00,CA-2016-147851,New York,10.752
2016-12-03 00:00:00+00,CA-2016-156853,New Hampshire,184.66
2016-12-03 00:00:00+00,US-2016-145422,California,359.499
2016-12-04 00:00:00+00,CA-2016-110247,Florida,8.226
2016-12-04 00:00:00+00,CA-2016-118871,California,418.192
2016-12-04 00:00:00+00,CA-2016-119508,California,41.98
2016-12-04 00:00:00+00,CA-2016-130659,New York,2201.864
2016-12-04 00:00:00+00,CA-2016-142377,Missouri,85.96
2016-12-04 00:00:00+00,CA-2016-155600,Tennessee,1635.018
2016-12-04 00:00:00+00,CA-2016-161718,New York,794.5740000000001
2016-12-05 00:00:00+00,CA-2016-101091,Pennsylvania,74.048
2016-12-05 00:00:00+00,CA-2016-110814,New York,419.726
2016-12-05 00:00:00+00,CA-2016-117898,Illinois,12.224
2016-12-05 00:00:00+00,CA-2016-134943,Michigan,152.8
2016-12-05 00:00:00+00,CA-2016-142937,Texas,45.04
2016-12-05 00:00:00+00,CA-2016-149566,California,51.6
2016-12-05 00:00:00+00,CA-2016-156440,California,44.46
2016-12-05 00:00:00+00,US-2016-131842,Tennessee,97.424
2016-12-06 00:00:00+00,CA-2016-131884,Ohio,594.0020000000001
2016-12-06 00:00:00+00,CA-2016-136700,California,8.96
2016-12-06 00:00:00+00,CA-2016-143490,California,339.334
2016-12-06 00:00:00+00,CA-2016-144806,Arizona,757.712
2016-12-06 00:00:00+00,CA-2016-148628,California,32.75
2016-12-06 00:00:00+00,CA-2016-153752,Virginia,173.94
2016-12-06 00:00:00+00,CA-2016-156104,Indiana,999.98
2016-12-06 00:00:00+00,CA-2016-166338,Ohio,14.832
2016-12-06 00:00:00+00,CA-2016-168634,California,7.78
2016-12-06 00:00:00+00,US-2016-114741,Nevada,1347.27
2016-12-06 00:00:00+00,US-2016-127040,New York,1782.17
2016-12-06 00:00:00+00,US-2016-149692,Texas,2.772
2016-12-07 00:00:00+00,CA-2016-130736,Washington,6.57
2016-12-07 00:00:00+00,CA-2016-134894,Kentucky,436.86
2016-12-07 00:00:00+00,CA-2016-135272,California,79.92
2016-12-07 00:00:00+00,CA-2016-165050,New York,801.988
2016-12-07 00:00:00+00,US-2016-120957,California,12.96
2016-12-08 00:00:00+00,CA-2016-103205,Texas,119.96
2016-12-08 00:00:00+00,CA-2016-129532,California,457.96000000000004
2016-12-08 00:00:00+00,CA-2016-135622,Texas,2079.112
2016-12-08 00:00:00+00,CA-2016-156118,Colorado,15.696
2016-12-09 00:00:00+00,CA-2016-157035,Indiana,34.02
2016-12-10 00:00:00+00,CA-2016-106208,Illinois,53.088
2016-12-10 00:00:00+00,CA-2016-112823,Ohio,25.488
2016-12-10 00:00:00+00,CA-2016-115693,California,56.3
2016-12-10 00:00:00+00,CA-2016-121650,Michigan,1000.4300000000001
2016-12-10 00:00:00+00,CA-2016-127502,California,5.76
2016-12-10 00:00:00+00,CA-2016-143105,New York,1033.234
2016-12-10 00:00:00+00,US-2016-138093,Maryland,776.44
2016-12-10 00:00:00+00,US-2016-168732,Georgia,129.64
2016-12-11 00:00:00+00,CA-2016-104346,Colorado,730.0380000000001
2016-12-11 00:00:00+00,CA-2016-106362,Ohio,10.332
2016-12-11 00:00:00+00,CA-2016-134082,California,110.528
2016-12-11 00:00:00+00,CA-2016-135853,Michigan,324.21999999999997
2016-12-11 00:00:00+00,CA-2016-150560,Virginia,196.62
2016-12-11 00:00:00+00,CA-2016-155761,Texas,206.328
2016-12-11 00:00:00+00,US-2016-120572,Florida,12.828
2016-12-12 00:00:00+00,CA-2016-110870,California,325.7
2016-12-12 00:00:00+00,CA-2016-127481,Nevada,130.28
2016-12-12 00:00:00+00,CA-2016-129042,Maryland,8.22
2016-12-12 00:00:00+00,CA-2016-134075,California,526.88
2016-12-12 00:00:00+00,CA-2016-145065,California,32.308
2016-12-12 00:00:00+00,CA-2016-154620,California,348.928
2016-12-12 00:00:00+00,CA-2016-155586,California,54.17
2016-12-12 00:00:00+00,US-2016-167220,Texas,22.368
2016-12-13 00:00:00+00,CA-2016-125423,California,9.96
2016-12-13 00:00:00+00,CA-2016-139962,Massachusetts,57.32000000000001
2016-12-13 00:00:00+00,CA-2016-148250,California,147.44
2016-12-13 00:00:00+00,CA-2016-157770,California,808.666
2016-12-14 00:00:00+00,CA-2016-114048,California,29.22
2016-12-14 00:00:00+00,CA-2016-119592,Georgia,3.76
2016-12-14 00:00:00+00,CA-2016-123232,Oregon,319.968
2016-12-14 00:00:00+00,CA-2016-125066,Mississippi,62.459999999999994
2016-12-14 00:00:00+00,CA-2016-126347,California,50
2016-12-14 00:00:00+00,CA-2016-130253,California,15.24
2016-12-14 00:00:00+00,CA-2016-141593,California,369.55999999999995
2016-12-14 00:00:00+00,CA-2016-146696,California,8.096
2016-12-15 00:00:00+00,CA-2016-109638,Washington,1055.1419999999998
2016-12-15 00:00:00+00,CA-2016-137225,New York,3.28
2016-12-15 00:00:00+00,CA-2016-147830,Ohio,4190.205999999999
2016-12-15 00:00:00+00,CA-2016-150308,North Carolina,246.168
2016-12-16 00:00:00+00,CA-2016-162544,Washington,4.98
2016-12-17 00:00:00+00,CA-2016-134117,California,450.19399999999996
2016-12-17 00:00:00+00,US-2016-129637,Illinois,234.688
2016-12-17 00:00:00+00,US-2016-138121,Michigan,1233.6100000000001
2016-12-18 00:00:00+00,CA-2016-107468,Colorado,6.848
2016-12-18 00:00:00+00,CA-2016-153038,Tennessee,94.68799999999999
2016-12-18 00:00:00+00,US-2016-120161,Ohio,646.776
2016-12-18 00:00:00+00,US-2016-137533,Ohio,20.736
2016-12-18 00:00:00+00,US-2016-137960,New York,166.24
2016-12-19 00:00:00+00,CA-2016-100685,Nebraska,128.36
2016-12-19 00:00:00+00,CA-2016-109113,Illinois,25.488
2016-12-19 00:00:00+00,CA-2016-115399,Pennsylvania,6.912
2016-12-19 00:00:00+00,CA-2016-127453,Pennsylvania,526.736
2016-12-19 00:00:00+00,CA-2016-157084,California,1941.81
2016-12-19 00:00:00+00,US-2016-110261,Illinois,158.376
2016-12-19 00:00:00+00,US-2016-134558,New Hampshire,3332.974
2016-12-20 00:00:00+00,CA-2016-137071,Texas,100.8
2016-12-20 00:00:00+00,CA-2016-141754,Florida,11.696
2016-12-20 00:00:00+00,CA-2016-154144,New York,55.48
2016-12-20 00:00:00+00,CA-2016-154795,Arizona,22.288
2016-12-20 00:00:00+00,CA-2016-158148,Virginia,36.27
2016-12-20 00:00:00+00,CA-2016-158918,California,17.12
2016-12-20 00:00:00+00,US-2016-120712,Texas,88.8
2016-12-20 00:00:00+00,US-2016-123218,Illinois,775.01
2016-12-21 00:00:00+00,CA-2016-112375,Florida,78.19200000000001
2016-12-21 00:00:00+00,CA-2016-127019,Colorado,60.984
2016-12-21 00:00:00+00,CA-2016-154284,Illinois,1349.63
2016-12-21 00:00:00+00,CA-2016-161795,Ohio,3.008
2016-12-21 00:00:00+00,CA-2016-165414,North Carolina,47.976
2016-12-21 00:00:00+00,US-2016-126214,Washington,1717.9699999999998
2016-12-22 00:00:00+00,CA-2016-153612,Wisconsin,17.12
2016-12-22 00:00:00+00,CA-2016-157287,Pennsylvania,456.193
2016-12-23 00:00:00+00,CA-2016-117828,Virginia,194.32
2016-12-24 00:00:00+00,CA-2016-120103,Arizona,225.928
2016-12-24 00:00:00+00,CA-2016-124653,New York,167.31
2016-12-24 00:00:00+00,CA-2016-135538,Arizona,883.84
2016-12-24 00:00:00+00,CA-2016-158456,California,65.856
2016-12-24 00:00:00+00,CA-2016-169397,Ohio,627.924
2016-12-24 00:00:00+00,US-2016-103471,Colorado,604.098
2016-12-24 00:00:00+00,US-2016-128587,Missouri,4909.610000000001
2016-12-25 00:00:00+00,CA-2016-111780,California,1230.5
2016-12-25 00:00:00+00,CA-2016-113152,New York,1293.4679999999998
2016-12-25 00:00:00+00,CA-2016-143980,New York,414.96
2016-12-25 00:00:00+00,CA-2016-144288,Tennessee,19.584
2016-12-25 00:00:00+00,CA-2016-144890,California,9.96
2016-12-25 00:00:00+00,CA-2016-153717,Michigan,255.57999999999998
2016-12-25 00:00:00+00,US-2016-136749,Georgia,433.78
2016-12-25 00:00:00+00,US-2016-147739,Pennsylvania,547.136
2016-12-26 00:00:00+00,CA-2016-111073,Ohio,51.588
2016-12-26 00:00:00+00,CA-2016-119550,Texas,275.058
2016-12-26 00:00:00+00,CA-2016-124933,New York,212.64
2016-12-26 00:00:00+00,CA-2016-158792,Massachusetts,22.2
2016-12-27 00:00:00+00,CA-2016-101889,Ohio,1568.862
2016-12-27 00:00:00+00,CA-2016-103870,Tennessee,284.44000000000005
2016-12-27 00:00:00+00,CA-2016-117415,Texas,1228.9532
2016-12-27 00:00:00+00,CA-2016-130113,California,991.26
2016-12-27 00:00:00+00,CA-2016-134782,Arkansas,105.42
2016-12-27 00:00:00+00,CA-2016-148376,California,128.51999999999998
2016-12-27 00:00:00+00,CA-2016-151589,Wisconsin,435.53999999999996
2016-12-27 00:00:00+00,CA-2016-155145,California,7.92
2016-12-27 00:00:00+00,CA-2016-165085,Maryland,384.85999999999996
2016-12-27 00:00:00+00,US-2016-163783,Illinois,12.672
2016-12-28 00:00:00+00,CA-2016-119697,Pennsylvania,54.384
2016-12-28 00:00:00+00,CA-2016-148859,Illinois,24.816
2016-12-29 00:00:00+00,CA-2016-130855,New York,6.36
2016-12-30 00:00:00+00,CA-2016-135580,California,3251.34
2016-12-31 00:00:00+00,CA-2016-109197,Montana,487.984
2016-12-31 00:00:00+00,CA-2016-109470,Kentucky,596.48
2016-12-31 00:00:00+00,CA-2016-120901,Texas,162.064
2016-12-31 00:00:00+00,CA-2016-139780,Michigan,116.4
2016-12-31 00:00:00+00,CA-2016-156377,Texas,18.416
2017-01-02 00:00:00+00,CA-2017-160304,Maryland,405.91999999999996
2017-01-03 00:00:00+00,CA-2017-105207,Oklahoma,1604.73
2017-01-03 00:00:00+00,CA-2017-125206,California,114.46
2017-01-03 00:00:00+00,US-2017-116365,Texas,376.64
2017-01-04 00:00:00+00,CA-2017-158211,Pennsylvania,109.252
2017-01-04 00:00:00+00,US-2017-164630,North Carolina,959.968
2017-01-05 00:00:00+00,CA-2017-134474,Florida,255.904
2017-01-07 00:00:00+00,CA-2017-101938,California,34.58
2017-01-07 00:00:00+00,CA-2017-158806,Texas,48.996
2017-01-08 00:00:00+00,US-2017-100461,Wisconsin,1671.93
2017-01-08 00:00:00+00,US-2017-137295,North Carolina,187.228
2017-01-09 00:00:00+00,CA-2017-108882,California,727.8779999999999
2017-01-09 00:00:00+00,CA-2017-126543,Ohio,15.168
2017-01-10 00:00:00+00,CA-2017-116547,Washington,149.9
2017-01-10 00:00:00+00,CA-2017-163937,Washington,24.85
2017-01-11 00:00:00+00,CA-2017-126529,Ohio,94.452
2017-01-11 00:00:00+00,CA-2017-141887,Ohio,54.992
2017-01-14 00:00:00+00,CA-2017-133368,North Carolina,405.344
2017-01-15 00:00:00+00,CA-2017-137848,New York,126.176
2017-01-15 00:00:00+00,CA-2017-140746,Connecticut,181.797
2017-01-15 00:00:00+00,CA-2017-152072,New Jersey,311.97
2017-01-15 00:00:00+00,CA-2017-166912,New York,81.98
2017-01-16 00:00:00+00,CA-2017-121755,California,102.21799999999999
2017-01-17 00:00:00+00,CA-2017-106558,Georgia,316
2017-01-17 00:00:00+00,CA-2017-116736,New Hampshire,724.55
2017-01-21 00:00:00+00,US-2017-167339,California,1167.056
2017-01-22 00:00:00+00,CA-2017-111010,New Jersey,7.56
2017-01-22 00:00:00+00,CA-2017-125850,California,65.05
2017-01-22 00:00:00+00,CA-2017-138079,Washington,109.9
2017-01-22 00:00:00+00,CA-2017-146318,Washington,12.96
2017-01-22 00:00:00+00,CA-2017-148208,Ohio,165.55200000000002
2017-01-22 00:00:00+00,US-2017-135923,North Carolina,530.272
2017-01-22 00:00:00+00,US-2017-155180,New York,26.336
2017-01-23 00:00:00+00,CA-2017-113656,California,59.99
2017-01-23 00:00:00+00,US-2017-165505,Vermont,1672.31
2017-01-24 00:00:00+00,CA-2017-109407,Mississippi,31.36
2017-01-25 00:00:00+00,CA-2017-153346,New Jersey,27.21
2017-01-25 00:00:00+00,CA-2017-168046,New York,831.502
2017-01-28 00:00:00+00,CA-2017-146437,California,39.68
2017-01-30 00:00:00+00,CA-2017-114944,Illinois,156.512
2017-01-30 00:00:00+00,CA-2017-153661,California,381.804
2017-01-30 00:00:00+00,CA-2017-164483,California,17.456
2017-01-30 00:00:00+00,CA-2017-168032,Illinois,2067.7960000000003
2017-01-30 00:00:00+00,US-2017-166660,Washington,483.748
2017-01-31 00:00:00+00,CA-2017-129238,California,166.292
2017-01-31 00:00:00+00,CA-2017-147970,Texas,15.552
2017-01-31 00:00:00+00,CA-2017-158043,New Jersey,23.36
2017-01-31 00:00:00+00,CA-2017-159891,Georgia,1396.35
2017-02-01 00:00:00+00,CA-2017-154067,California,105.52
2017-02-01 00:00:00+00,US-2017-140809,Virginia,56.45
2017-02-02 00:00:00+00,CA-2017-144645,Texas,73.784
2017-02-02 00:00:00+00,CA-2017-147431,New York,117.96
2017-02-02 00:00:00+00,CA-2017-158841,Virginia,8805.04
2017-02-03 00:00:00+00,CA-2017-118514,Kentucky,866.4
2017-02-04 00:00:00+00,CA-2017-101189,California,93.02
2017-02-04 00:00:00+00,CA-2017-117912,Arizona,14.368
2017-02-04 00:00:00+00,CA-2017-150077,Maryland,90.48
2017-02-05 00:00:00+00,CA-2017-100993,California,918.9659999999999
2017-02-05 00:00:00+00,US-2017-108504,Georgia,2075.51
2017-02-06 00:00:00+00,CA-2017-125017,Tennessee,132.224
2017-02-07 00:00:00+00,CA-2017-106894,Virginia,107.83
2017-02-07 00:00:00+00,CA-2017-135461,California,623.96
2017-02-07 00:00:00+00,CA-2017-161662,Ohio,30.352
2017-02-08 00:00:00+00,CA-2017-109344,North Carolina,1127.976
2017-02-08 00:00:00+00,CA-2017-163048,Texas,241.5
2017-02-09 00:00:00+00,US-2017-112396,California,121.83
2017-02-11 00:00:00+00,CA-2017-164938,Oklahoma,69.93
2017-02-12 00:00:00+00,CA-2017-110492,Georgia,1366.04
2017-02-13 00:00:00+00,CA-2017-112942,California,146.82
2017-02-14 00:00:00+00,CA-2017-134334,Maryland,573.741
2017-02-14 00:00:00+00,CA-2017-146150,Mississippi,264.18
2017-02-15 00:00:00+00,US-2017-162859,New York,407.072
2017-02-16 00:00:00+00,CA-2017-105781,New York,416.616
2017-02-16 00:00:00+00,CA-2017-108105,Kentucky,323.88
2017-02-16 00:00:00+00,CA-2017-134138,New Jersey,227.96
2017-02-16 00:00:00+00,CA-2017-168956,Illinois,167.182
2017-02-19 00:00:00+00,CA-2017-101630,New York,34.38
2017-02-19 00:00:00+00,CA-2017-106460,California,70.88
2017-02-19 00:00:00+00,CA-2017-123274,New York,287.4
2017-02-20 00:00:00+00,CA-2017-166485,Tennessee,16.496
2017-02-21 00:00:00+00,CA-2017-121447,New York,135.8
2017-02-21 00:00:00+00,CA-2017-139010,California,511.948
2017-02-21 00:00:00+00,US-2017-139262,Florida,471.07800000000003
2017-02-21 00:00:00+00,US-2017-168410,New York,405.3
2017-02-22 00:00:00+00,CA-2017-119025,Wisconsin,490.32
2017-02-22 00:00:00+00,US-2017-143280,California,492.84999999999997
2017-02-23 00:00:00+00,CA-2017-144400,Pennsylvania,57.576
2017-02-25 00:00:00+00,CA-2017-165015,Ohio,46.72
2017-02-27 00:00:00+00,CA-2017-101448,Wisconsin,56.82
2017-02-27 00:00:00+00,CA-2017-102456,New York,170.88
2017-02-27 00:00:00+00,CA-2017-128706,Texas,16.192
2017-02-28 00:00:00+00,CA-2017-101623,New York,36.48
2017-02-28 00:00:00+00,CA-2017-111283,Ohio,111.104
2017-03-01 00:00:00+00,US-2017-143819,New York,6125.822
2017-03-01 00:00:00+00,US-2017-151862,Colorado,159.984
2017-03-03 00:00:00+00,CA-2017-103982,Texas,4406.072
2017-03-03 00:00:00+00,CA-2017-112123,Delaware,1094.25
2017-03-03 00:00:00+00,CA-2017-116799,Texas,606.2139999999999
2017-03-03 00:00:00+00,CA-2017-120005,California,60.63
2017-03-03 00:00:00+00,CA-2017-145730,Texas,962.4060000000001
2017-03-03 00:00:00+00,CA-2017-167759,Indiana,134.85
2017-03-04 00:00:00+00,CA-2017-122518,Florida,10.08
2017-03-04 00:00:00+00,CA-2017-154053,California,16.99
2017-03-04 00:00:00+00,CA-2017-158358,New Hampshire,159.98
2017-03-04 00:00:00+00,CA-2017-164637,Indiana,128.4
2017-03-05 00:00:00+00,CA-2017-165218,Texas,162.344
2017-03-06 00:00:00+00,CA-2017-110898,Illinois,309.082
2017-03-06 00:00:00+00,US-2017-155173,Pennsylvania,502.221
2017-03-07 00:00:00+00,US-2017-137547,Texas,21.072
2017-03-08 00:00:00+00,CA-2017-106306,Arizona,9.702
2017-03-08 00:00:00+00,CA-2017-111976,Pennsylvania,114.55999999999999
2017-03-08 00:00:00+00,CA-2017-130400,Texas,183.168
2017-03-08 00:00:00+00,CA-2017-137337,New York,196.01600000000002
2017-03-08 00:00:00+00,CA-2017-169103,Florida,1466.32
2017-03-08 00:00:00+00,US-2017-140172,Michigan,221.044
2017-03-09 00:00:00+00,CA-2017-120803,Connecticut,199.75
2017-03-09 00:00:00+00,CA-2017-153269,Massachusetts,435.84999999999997
2017-03-10 00:00:00+00,CA-2017-108959,Arizona,104.696
2017-03-10 00:00:00+00,CA-2017-159016,California,4173.812
2017-03-10 00:00:00+00,CA-2017-169663,California,3384.45
2017-03-10 00:00:00+00,US-2017-112977,New York,176.784
2017-03-10 00:00:00+00,US-2017-122182,Pennsylvania,39.992
2017-03-11 00:00:00+00,CA-2017-118255,Minnesota,63.44
2017-03-11 00:00:00+00,CA-2017-122511,Pennsylvania,30.336
2017-03-11 00:00:00+00,CA-2017-146171,Georgia,558.24
2017-03-11 00:00:00+00,US-2017-128902,New Jersey,244.006
2017-03-12 00:00:00+00,CA-2017-115504,Louisiana,12.96
2017-03-12 00:00:00+00,CA-2017-119683,New York,29.34
2017-03-12 00:00:00+00,CA-2017-127138,California,1632.3619999999999
2017-03-12 00:00:00+00,US-2017-119270,California,19.98
2017-03-13 00:00:00+00,CA-2017-119123,California,51.184
2017-03-13 00:00:00+00,CA-2017-136301,California,4940.87
2017-03-13 00:00:00+00,CA-2017-158834,Arizona,361.104
2017-03-13 00:00:00+00,CA-2017-159373,Texas,628.937
2017-03-13 00:00:00+00,US-2017-108637,Virginia,334.2
2017-03-13 00:00:00+00,US-2017-114013,Pennsylvania,2550.587
2017-03-14 00:00:00+00,CA-2017-102134,Wisconsin,16.74
2017-03-14 00:00:00+00,CA-2017-124793,Washington,196.784
2017-03-14 00:00:00+00,CA-2017-133802,California,41.904
2017-03-14 00:00:00+00,CA-2017-162082,Texas,392.06
2017-03-14 00:00:00+00,US-2017-154361,Ohio,21.88
2017-03-15 00:00:00+00,CA-2017-138968,California,1356.576
2017-03-15 00:00:00+00,CA-2017-140571,Mississippi,365.44
2017-03-15 00:00:00+00,CA-2017-149272,Texas,550.8159999999999
2017-03-15 00:00:00+00,US-2017-113509,Pennsylvania,83.976
2017-03-17 00:00:00+00,CA-2017-115476,Delaware,162.51999999999998
2017-03-17 00:00:00+00,CA-2017-128111,Massachusetts,39.68
2017-03-17 00:00:00+00,CA-2017-131737,Maryland,2073.3500000000004
2017-03-17 00:00:00+00,CA-2017-134544,California,84.784
2017-03-18 00:00:00+00,CA-2017-113292,Tennessee,871.8
2017-03-18 00:00:00+00,US-2017-120929,Tennessee,189.882
2017-03-19 00:00:00+00,CA-2017-106383,Colorado,72.294
2017-03-19 00:00:00+00,CA-2017-118178,Tennessee,31.086
2017-03-19 00:00:00+00,CA-2017-136371,New York,35.3
2017-03-20 00:00:00+00,CA-2017-127670,Missouri,697.16
2017-03-20 00:00:00+00,CA-2017-150889,Illinois,11.992
2017-03-20 00:00:00+00,CA-2017-162747,Mississippi,86.45
2017-03-20 00:00:00+00,US-2017-156986,Oregon,132.709
2017-03-21 00:00:00+00,CA-2017-163153,Texas,100.716
2017-03-21 00:00:00+00,US-2017-133879,Illinois,544.99
2017-03-22 00:00:00+00,CA-2017-107615,Nevada,58.58
2017-03-22 00:00:00+00,CA-2017-118899,Washington,167.888
2017-03-24 00:00:00+00,CA-2017-113803,Indiana,22.48
2017-03-24 00:00:00+00,CA-2017-130911,Ohio,320.12600000000003
2017-03-24 00:00:00+00,US-2017-164189,Oregon,403.168
2017-03-25 00:00:00+00,CA-2017-120082,New York,59.52
2017-03-25 00:00:00+00,CA-2017-134887,Oklahoma,1287.45
2017-03-26 00:00:00+00,CA-2017-123666,New York,459.95
2017-03-26 00:00:00+00,CA-2017-161361,Idaho,34.68
2017-03-26 00:00:00+00,US-2017-162677,North Carolina,187.61599999999999
2017-03-27 00:00:00+00,CA-2017-119074,Georgia,92.69999999999999
2017-03-28 00:00:00+00,CA-2017-131380,California,93.9
2017-03-28 00:00:00+00,CA-2017-162901,Virginia,31.4
2017-03-29 00:00:00+00,CA-2017-127236,Ohio,458.351
2017-03-29 00:00:00+00,CA-2017-152555,Illinois,1702.38
2017-03-29 00:00:00+00,CA-2017-167556,New York,498.60799999999995
2017-03-30 00:00:00+00,CA-2017-128258,Connecticut,11.34
2017-03-31 00:00:00+00,CA-2017-124100,New York,327.996
2017-03-31 00:00:00+00,US-2017-151827,Pennsylvania,312.76599999999996
2017-04-01 00:00:00+00,CA-2017-103947,Arizona,61.70399999999999
2017-04-01 00:00:00+00,CA-2017-111213,New York,1384.924
2017-04-01 00:00:00+00,CA-2017-127985,Georgia,7.04
2017-04-01 00:00:00+00,CA-2017-149902,New York,88.04
2017-04-01 00:00:00+00,CA-2017-161473,New York,46.001999999999995
2017-04-01 00:00:00+00,CA-2017-166674,New York,560.7800000000001
2017-04-01 00:00:00+00,US-2017-160206,Wisconsin,12.99
2017-04-02 00:00:00+00,CA-2017-123540,Wisconsin,1454.9
2017-04-03 00:00:00+00,CA-2017-120796,Pennsylvania,99.846
2017-04-03 00:00:00+00,CA-2017-162222,Texas,10.272
2017-04-03 00:00:00+00,CA-2017-167682,Indiana,331.08
2017-04-04 00:00:00+00,CA-2017-123050,New York,203.63
2017-04-04 00:00:00+00,CA-2017-159142,Virginia,177.78
2017-04-04 00:00:00+00,CA-2017-167115,New York,588.784
2017-04-05 00:00:00+00,CA-2017-159695,Texas,158.368
2017-04-05 00:00:00+00,CA-2017-161907,Pennsylvania,887.966
2017-04-06 00:00:00+00,US-2017-150140,Vermont,1294.75
2017-04-07 00:00:00+00,CA-2017-110499,California,1199.976
2017-04-07 00:00:00+00,CA-2017-114405,Pennsylvania,70.27199999999999
2017-04-07 00:00:00+00,CA-2017-120530,New York,658.746
2017-04-07 00:00:00+00,CA-2017-132899,New York,3.64
2017-04-07 00:00:00+00,CA-2017-154998,New Jersey,37.94
2017-04-08 00:00:00+00,CA-2017-104969,Ohio,129.976
2017-04-08 00:00:00+00,CA-2017-124233,California,24.7
2017-04-08 00:00:00+00,CA-2017-130477,California,97.96000000000001
2017-04-08 00:00:00+00,CA-2017-130946,Texas,1616.704
2017-04-08 00:00:00+00,CA-2017-134789,Arkansas,215.83999999999997
2017-04-08 00:00:00+00,CA-2017-138520,New York,448.404
2017-04-08 00:00:00+00,CA-2017-150000,Georgia,17.92
2017-04-08 00:00:00+00,US-2017-106600,Georgia,354.9
2017-04-09 00:00:00+00,CA-2017-117681,California,556.665
2017-04-09 00:00:00+00,CA-2017-126809,Washington,35.352
2017-04-09 00:00:00+00,CA-2017-128517,Michigan,523.18
2017-04-10 00:00:00+00,CA-2017-109652,Illinois,13.568
2017-04-10 00:00:00+00,CA-2017-123358,California,891.962
2017-04-10 00:00:00+00,CA-2017-124814,California,36.16
2017-04-10 00:00:00+00,US-2017-114622,Ohio,8.904
2017-04-12 00:00:00+00,CA-2017-112102,Virginia,448.81
2017-04-12 00:00:00+00,CA-2017-124254,North Carolina,191.808
2017-04-12 00:00:00+00,CA-2017-142398,California,651.496
2017-04-12 00:00:00+00,CA-2017-163594,California,250.416
2017-04-13 00:00:00+00,CA-2017-152800,California,6.12
2017-04-14 00:00:00+00,CA-2017-112669,Arizona,976.512
2017-04-14 00:00:00+00,CA-2017-148796,California,383.8
2017-04-14 00:00:00+00,CA-2017-164735,Virginia,81.2
2017-04-14 00:00:00+00,CA-2017-166625,Maryland,25.06
2017-04-15 00:00:00+00,CA-2017-117849,California,143.7
2017-04-15 00:00:00+00,CA-2017-136406,California,1121.568
2017-04-15 00:00:00+00,US-2017-123750,North Carolina,895.06
2017-04-15 00:00:00+00,US-2017-132423,Texas,41.528
2017-04-16 00:00:00+00,CA-2017-105473,Washington,28.8
2017-04-16 00:00:00+00,CA-2017-166282,Tennessee,158.256
2017-04-16 00:00:00+00,US-2017-107440,New Jersey,9135.189999999999
2017-04-16 00:00:00+00,US-2017-164588,Georgia,12.84
2017-04-17 00:00:00+00,CA-2017-108735,California,257.499
2017-04-17 00:00:00+00,CA-2017-149111,North Carolina,55.416
2017-04-17 00:00:00+00,US-2017-133508,Nebraska,29.05
2017-04-17 00:00:00+00,US-2017-159415,Tennessee,79.12
2017-04-18 00:00:00+00,CA-2017-125087,Texas,2027.188
2017-04-18 00:00:00+00,CA-2017-139381,Virginia,233.48
2017-04-18 00:00:00+00,CA-2017-144785,New York,13.83
2017-04-18 00:00:00+00,CA-2017-155551,Illinois,240.04
2017-04-19 00:00:00+00,CA-2017-109666,New York,633.04
2017-04-19 00:00:00+00,US-2017-115819,California,156.51600000000002
2017-04-19 00:00:00+00,US-2017-161396,Ohio,624.576
2017-04-21 00:00:00+00,CA-2017-146423,Connecticut,67.32000000000001
2017-04-21 00:00:00+00,CA-2017-151498,Washington,8.32
2017-04-21 00:00:00+00,US-2017-103646,Illinois,195.976
2017-04-22 00:00:00+00,CA-2017-101329,New York,35.010000000000005
2017-04-22 00:00:00+00,CA-2017-109057,Illinois,23.952
2017-04-22 00:00:00+00,CA-2017-109869,Arizona,1588.3229999999999
2017-04-22 00:00:00+00,CA-2017-113061,Missouri,86.62
